price,bedRoom,bathroom,balcony,floor_type,agePossession,sector,type,built_up_area,servant room,pooja room,furnishing_type,luxury
0.85,4.0,4.0,3,low floor,relatively new,sector 92,house,1743.12,no,no,unfurnished,low
2.0,4.0,3.0,0,low floor,new property,sohna road,house,2668.48,no,no,unfurnished,low
0.74,3.0,3.0,0,low floor,moderately old,sector 105,house,1000.68,no,no,unfurnished,low
1.85,4.0,3.0,2,low floor,moderately old,sector 1,house,1156.0,no,no,unfurnished,low
0.4,2.0,1.0,0,low floor,relatively new,sector 3,house,300.0,no,no,unfurnished,low
0.85,5.0,3.0,3,low floor,relatively new,sector 3,house,900.0,no,no,unfurnished,low
0.69,1.0,1.0,1,low floor,old property,sector 7,house,500.0,no,no,unfurnished,low
0.85,2.0,2.0,0,low floor,moderately old,sector 6,house,1100.0,no,no,unfurnished,low
13.0,6.0,8.0,3+,low floor,relatively new,sector 25,house,2841.0,yes,yes,furnished,low
1.4,2.0,2.0,1,low floor,old property,sector 12,house,1496.0,no,no,unfurnished,low
2.4,10.0,5.0,3,low floor,old property,sector 7,house,2702.0,yes,yes,unfurnished,low
3.35,1.0,1.0,0,low floor,old property,sector 43,house,1238.0,no,no,unfurnished,low
1.65,1.0,1.0,0,low floor,moderately old,sector 41,house,1194.36,no,no,unfurnished,low
0.6,1.0,1.0,0,low floor,relatively new,sector 3,house,1000.68,no,no,unfurnished,low
2.43,4.0,4.0,2,low floor,old property,sector 7,house,1635.52,no,yes,unfurnished,normal
3.5,1.0,1.0,0,low floor,relatively new,sector 3,house,3798.28,no,no,unfurnished,low
0.34,1.0,1.0,0,low floor,relatively new,sector 110,house,494.96,no,no,unfurnished,low
0.75,6.0,4.0,1,low floor,moderately old,sector 6,house,710.0,no,no,unfurnished,semi_luxrious
0.55,1.0,1.0,0,low floor,relatively new,sector 3,house,753.2,no,no,unfurnished,low
0.7,4.0,2.0,0,low floor,old property,sector 28,house,861.0,no,no,unfurnished,low
6.25,3.0,3.0,0,low floor,moderately old,sohna road,house,8998.0,no,no,unfurnished,low
1.2,4.0,4.0,2,low floor,relatively new,sector 12,house,850.04,no,yes,semifurnished,low
0.49,2.0,2.0,1,low floor,new property,sohna road,house,1152.0,no,no,unfurnished,low
2.0,10.0,10.0,3,low floor,moderately old,rajiv chowk,house,1893.76,no,no,unfurnished,low
0.75,3.0,1.0,0,low floor,new property,sector 36,house,1076.0,no,no,unfurnished,low
3.5,10.0,1.0,0,low floor,new property,sector 11,house,2248.84,no,no,unfurnished,low
4.5,5.0,5.0,3+,low floor,old property,sector 26,house,1345.0,no,no,unfurnished,low
1.16,1.0,1.0,0,low floor,relatively new,sector 37,house,1538.68,no,no,unfurnished,low
0.9,3.0,4.0,3,low floor,moderately old,sector 3,house,903.84,no,no,semifurnished,normal
0.75,2.0,2.0,2,high floor,new property,sector 76,house,742.44,no,no,unfurnished,normal
0.96,7.0,4.0,2,low floor,moderately old,sector 5,house,947.0,no,yes,semifurnished,low
1.35,5.0,5.0,3+,low floor,relatively new,sohna road,house,1345.0,no,no,unfurnished,low
0.65,2.0,1.0,1,low floor,moderately old,sector 4,house,495.0,no,no,unfurnished,low
11.0,8.0,11.0,3+,low floor,old property,sector 24,house,3809.04,yes,yes,semifurnished,normal
18.02,9.0,12.0,3+,low floor,relatively new,sector 60,house,6391.44,yes,no,semifurnished,luxrious
0.66,2.0,2.0,3,low floor,new property,sector 36,house,817.76,no,no,unfurnished,low
4.6,1.0,1.0,0,low floor,old property,sector 14,house,2248.84,no,no,unfurnished,low
1.9,3.0,3.0,3+,low floor,old property,sector 43,house,4842.0,no,no,furnished,low
1.5,3.0,3.0,2,low floor,new property,sector 63,house,2388.72,no,no,unfurnished,low
2.5,5.0,4.0,3,low floor,old property,sector 11,house,1398.8,no,no,unfurnished,low
0.85,5.0,5.0,3+,low floor,new property,dwarka expressway,house,603.0,no,no,unfurnished,low
2.0,9.0,9.0,3,high floor,relatively new,sector 54,house,59.0,yes,no,furnished,low
0.7,1.0,1.0,0,low floor,old property,sector 2,house,903.84,no,no,unfurnished,low
0.8,1.0,1.0,0,low floor,new property,sector 69,house,763.96,no,no,unfurnished,low
0.89,1.0,1.0,0,low floor,relatively new,sector 81,house,1097.52,no,no,unfurnished,low
1.34,1.0,1.0,0,low floor,relatively new,sector 108,house,2679.24,no,no,unfurnished,low
1.7,5.0,5.0,3,low floor,moderately old,sector 12,house,2001.36,no,yes,unfurnished,low
0.34,1.0,1.0,1,low floor,moderately old,sector 39,house,451.92,no,no,unfurnished,low
9.9,2.0,2.0,2,low floor,moderately old,sector 105,house,1800.0,no,no,unfurnished,low
2.15,1.0,1.0,0,low floor,moderately old,sector 43,house,1646.28,no,no,unfurnished,low
0.58,2.0,3.0,2,low floor,relatively new,sector 3,house,1000.0,no,no,unfurnished,low
0.46,6.0,3.0,3,low floor,moderately old,sector 13,house,635.0,no,no,unfurnished,low
0.8,5.0,4.0,1,low floor,moderately old,sector 3,house,979.0,no,no,unfurnished,low
2.6,4.0,4.0,3+,low floor,relatively new,sector 24,house,1076.0,no,yes,furnished,low
2.0,5.0,5.0,2,low floor,old property,sector 12,house,1345.0,no,no,unfurnished,low
2.25,3.0,2.0,1,low floor,old property,acharya puri,house,245.0,yes,yes,unfurnished,low
0.85,3.0,2.0,0,low floor,relatively new,sector 33,house,904.0,no,no,unfurnished,low
2.0,11.0,10.0,3,low floor,old property,rajiv chowk,house,1890.0,no,yes,unfurnished,low
10.0,5.0,5.0,2,low floor,old property,sector 15,house,4520.0,no,no,unfurnished,normal
3.5,5.0,4.0,3,low floor,old property,sector 24,house,1076.0,no,no,unfurnished,low
0.55,2.0,1.0,1,low floor,moderately old,sector 4,house,807.0,no,no,unfurnished,low
6.5,3.0,2.0,3+,low floor,old property,sector 7,house,4316.0,no,no,unfurnished,low
1.39,2.0,2.0,1,low floor,old property,sector 28,house,1200.0,no,no,unfurnished,normal
0.7,3.0,3.0,0,low floor,relatively new,sector 12,house,1162.0,no,no,unfurnished,low
0.59,2.0,2.0,2,low floor,moderately old,sector 8,house,581.0,no,no,unfurnished,low
4.0,5.0,5.0,2,low floor,relatively new,sector 53,house,2249.0,no,no,unfurnished,low
12.5,6.0,5.0,3,low floor,moderately old,sector 50,house,3078.0,yes,yes,semifurnished,low
1.6,7.0,5.0,3+,low floor,old property,sector 24,house,4842.0,no,no,unfurnished,low
1.6,8.0,5.0,3+,low floor,old property,sector 24,house,500.0,no,no,unfurnished,low
2.9,7.0,7.0,3,low floor,old property,sector 12,house,2702.0,no,no,unfurnished,low
0.4,6.0,4.0,2,low floor,moderately old,sector 2,house,904.0,no,no,unfurnished,normal
1.7,2.0,2.0,3+,low floor,moderately old,sector 39,house,904.0,yes,no,unfurnished,normal
5.5,3.0,3.0,0,low floor,moderately old,sohna road,house,1001.0,no,no,unfurnished,low
6.75,5.0,4.0,2,low floor,old property,sector 49,house,3423.0,yes,no,unfurnished,semi_luxrious
2.75,3.0,3.0,1,low floor,moderately old,sector 43,house,1076.0,no,yes,unfurnished,low
0.27,2.0,2.0,1,low floor,moderately old,sector 7,house,226.0,no,no,unfurnished,low
0.7,2.0,3.0,1,low floor,relatively new,sector 3,house,1001.0,no,yes,unfurnished,low
0.95,10.0,10.0,3+,low floor,new property,sohna road,house,1066.0,no,no,unfurnished,low
8.1,5.0,5.0,2,low floor,old property,sector 26,house,2293.0,no,no,unfurnished,normal
7.0,4.0,4.0,3+,low floor,relatively new,sector 109,house,5403.0,no,no,semifurnished,semi_luxrious
0.6,7.0,3.0,1,low floor,moderately old,sector 104,house,1173.0,no,no,unfurnished,low
0.65,2.0,2.0,1,low floor,moderately old,sector 2,house,1130.0,no,no,unfurnished,low
7.2,4.0,4.0,2,low floor,old property,sector 17,house,4520.0,yes,no,unfurnished,low
1.5,5.0,5.0,2,low floor,old property,sector 12,house,1345.0,no,no,unfurnished,low
10.0,5.0,7.0,2,low floor,moderately old,sector 50,house,6994.0,yes,no,furnished,low
15.5,5.0,6.0,3+,low floor,moderately old,sector 25,house,4520.0,yes,yes,unfurnished,luxrious
14.75,16.0,20.0,3+,low floor,new property,sector 26,house,2841.0,yes,yes,semifurnished,luxrious
20.0,16.0,20.0,3+,low floor,new property,sector 26,house,4520.0,yes,yes,semifurnished,luxrious
9.54,6.0,5.0,3+,low floor,new property,sector 28,house,3240.0,yes,yes,unfurnished,luxrious
10.55,5.0,6.0,3+,low floor,moderately old,sector 25,house,2702.0,yes,yes,unfurnished,luxrious
17.3,6.0,7.0,3+,low floor,new property,sector 26,house,4520.0,yes,yes,semifurnished,luxrious
3.65,9.0,9.0,3+,low floor,new property,sector 2,house,1561.0,yes,yes,semifurnished,luxrious
18.9,6.0,8.0,2,low floor,relatively new,sector 26,house,4520.0,yes,yes,semifurnished,luxrious
9.0,8.0,5.0,3+,low floor,old property,sector 41,house,3240.0,yes,yes,semifurnished,low
2.15,3.0,3.0,3,low floor,moderately old,sector 40,house,904.0,no,yes,unfurnished,normal
2.25,6.0,3.0,3+,low floor,relatively new,sector 51,house,8136.0,no,no,unfurnished,normal
7.46,4.0,4.0,3+,low floor,relatively new,sector 112,house,6348.4,yes,yes,semifurnished,semi_luxrious
6.75,12.0,12.0,3+,low floor,moderately old,sector 49,house,2110.0,no,no,unfurnished,normal
3.99,4.0,5.0,3+,low floor,new property,sector 50,house,4499.0,yes,yes,semifurnished,luxrious
6.81,12.0,14.0,3+,low floor,new property,sector 46,house,1840.0,yes,no,semifurnished,normal
6.5,5.0,5.0,3+,low floor,old property,sector 25,house,1797.0,yes,yes,semifurnished,luxrious
6.95,4.0,4.0,3+,low floor,old property,sector 17,house,4497.68,yes,yes,unfurnished,normal
7.0,5.0,5.0,3+,low floor,relatively new,sector 109,house,6232.0,yes,no,unfurnished,luxrious
3.85,3.0,3.0,3+,low floor,new property,sector 63,house,2494.0,yes,no,semifurnished,luxrious
3.2,3.0,4.0,3,low floor,new property,sector 82,house,2163.0,yes,yes,unfurnished,semi_luxrious
8.81,8.0,6.0,3+,low floor,moderately old,sector 47,house,3240.0,yes,no,semifurnished,low
8.9,4.0,4.0,3+,low floor,old property,sector 26,house,2702.0,yes,yes,unfurnished,semi_luxrious
6.5,9.0,9.0,3+,low floor,old property,sector 25,house,1937.0,yes,yes,semifurnished,luxrious
4.49,9.0,9.0,3+,low floor,moderately old,sector 45,house,1840.0,no,no,semifurnished,semi_luxrious
22.0,5.0,6.0,3,low floor,moderately old,sector 48,house,8998.0,yes,no,unfurnished,normal
9.5,5.0,5.0,3+,low floor,relatively new,sector 109,house,3595.0,yes,yes,unfurnished,luxrious
7.0,4.0,4.0,3+,low floor,relatively new,sector 82,house,3743.0,yes,no,furnished,semi_luxrious
4.15,5.0,4.0,2,low floor,old property,sector 14,house,2249.0,no,no,semifurnished,normal
2.9,4.0,4.0,3,low floor,relatively new,sector 23,house,2497.0,yes,no,semifurnished,normal
12.0,5.0,6.0,3+,low floor,new property,sector 66,house,3154.0,yes,yes,unfurnished,normal
8.5,5.0,6.0,3+,mid floor,relatively new,sector 72,house,6296.0,yes,yes,semifurnished,luxrious
11.0,4.0,4.0,2,low floor,new property,sector 41,house,3240.0,yes,yes,semifurnished,normal
1.35,2.0,2.0,2,low floor,new property,sector 33,house,1205.12,no,no,furnished,semi_luxrious
1.9,4.0,3.0,2,low floor,moderately old,sector 4,house,190.0,no,yes,semifurnished,normal
3.25,5.0,6.0,3+,low floor,relatively new,sector 56,house,1507.0,no,yes,semifurnished,low
19.0,6.0,6.0,3,low floor,relatively new,sector 26,house,4520.0,yes,no,semifurnished,luxrious
7.3,9.0,9.0,2,low floor,relatively new,sector 25,house,5200.0,yes,no,semifurnished,semi_luxrious
5.6,6.0,4.0,3,low floor,old property,sector 55,house,2702.0,yes,no,semifurnished,normal
2.55,3.0,3.0,2,low floor,relatively new,sector 43,house,1936.8,no,no,semifurnished,semi_luxrious
2.4,3.0,3.0,2,low floor,moderately old,sector 23,house,2002.0,no,yes,unfurnished,low
18.5,4.0,4.0,1,low floor,moderately old,sector 48,house,6996.0,no,no,unfurnished,normal
1.7,2.0,1.0,2,low floor,old property,sector 10,house,904.0,no,no,unfurnished,low
1.6,4.0,4.0,3,low floor,new property,sector 49,house,4842.0,no,no,semifurnished,low
4.35,4.0,4.0,3+,low floor,relatively new,sector 103,house,3218.0,yes,yes,semifurnished,luxrious
6.8,4.0,4.0,3+,low floor,relatively new,sector 82,house,3240.0,yes,no,furnished,semi_luxrious
10.0,12.0,12.0,3+,low floor,relatively new,sector 25,house,2250.0,yes,no,semifurnished,luxrious
4.6,3.0,3.0,3+,low floor,old property,sector 55,house,2163.0,yes,yes,semifurnished,normal
12.5,4.0,4.0,3+,low floor,relatively new,sector 65,house,3595.0,yes,no,unfurnished,normal
2.9,4.0,4.0,3,low floor,relatively new,sector 2,house,1350.0,no,no,semifurnished,normal
8.0,9.0,9.0,3,low floor,relatively new,sector 27,house,3046.0,yes,yes,furnished,semi_luxrious
8.31,5.0,6.0,3+,low floor,old property,sector 57,house,3433.0,yes,yes,unfurnished,normal
6.21,6.0,6.0,3+,low floor,old property,sector 57,house,2702.0,yes,yes,unfurnished,normal
7.35,6.0,4.0,3+,low floor,old property,sector 45,house,2475.0,yes,yes,semifurnished,semi_luxrious
4.5,5.0,3.0,2,low floor,old property,sector 25,house,1345.0,no,yes,unfurnished,low
6.5,4.0,3.0,3,low floor,moderately old,sector 25,house,1797.0,no,yes,unfurnished,low
1.83,4.0,4.0,2,low floor,new property,sector 67,house,2702.0,no,yes,semifurnished,luxrious
7.35,4.0,5.0,2,low floor,moderately old,sector 48,house,3218.0,yes,yes,semifurnished,luxrious
10.5,4.0,4.0,2,low floor,old property,sector 25,house,3582.0,yes,yes,semifurnished,semi_luxrious
2.75,3.0,3.0,1,low floor,old property,sector 49,house,1650.0,no,no,semifurnished,semi_luxrious
6.5,12.0,12.0,3+,low floor,relatively new,sector 46,house,2368.0,no,yes,semifurnished,normal
7.5,9.0,9.0,3+,low floor,relatively new,sector 25,house,1937.0,yes,yes,semifurnished,luxrious
8.0,6.0,7.0,3+,high floor,moderately old,sector 67,house,3595.0,yes,yes,semifurnished,normal
5.5,8.0,8.0,3+,low floor,moderately old,sector 46,house,2389.0,no,no,semifurnished,normal
4.35,5.0,4.0,3,low floor,old property,sector 25,house,1345.0,yes,no,unfurnished,normal
2.75,3.0,3.0,3,low floor,moderately old,sector 2,house,1561.0,no,yes,semifurnished,low
18.0,6.0,6.0,2,low floor,old property,sector 26,house,4520.0,yes,yes,semifurnished,normal
17.0,5.0,6.0,3,low floor,old property,sector 26,house,4520.0,yes,yes,semifurnished,semi_luxrious
3.75,3.0,4.0,3,low floor,moderately old,sector 57,house,300.0,yes,no,semifurnished,normal
13.5,5.0,5.0,3,low floor,old property,sector 26,house,4520.0,yes,yes,semifurnished,semi_luxrious
4.75,7.0,5.0,3+,low floor,old property,sector 22,house,259.0,no,yes,semifurnished,normal
5.1,3.0,2.0,0,low floor,old property,sector 23,house,100.0,no,no,unfurnished,low
3.9,6.0,6.0,3+,low floor,moderately old,sector 38,house,1840.0,yes,yes,unfurnished,normal
6.25,4.0,4.0,3+,low floor,relatively new,sector 109,house,5403.0,yes,no,unfurnished,luxrious
10.55,5.0,5.0,3,low floor,moderately old,sector 50,house,3240.0,yes,no,unfurnished,normal
2.01,3.0,3.0,3,low floor,new property,sector 61,house,1550.0,no,no,unfurnished,luxrious
3.25,4.0,4.0,3+,low floor,moderately old,sector 31,house,1453.0,yes,yes,semifurnished,low
9.25,12.0,12.0,3+,low floor,new property,sector 31,house,2358.0,yes,yes,furnished,normal
6.0,5.0,4.0,3,low floor,new property,sector 70,house,2702.0,no,no,unfurnished,normal
5.25,4.0,4.0,3+,low floor,relatively new,sector 24,house,150.0,yes,yes,semifurnished,semi_luxrious
5.88,9.0,9.0,3+,low floor,relatively new,sector 50,house,2163.0,yes,yes,furnished,luxrious
0.47,2.0,2.0,1,low floor,new property,sector 4,house,48.0,no,no,semifurnished,semi_luxrious
12.25,5.0,7.0,3+,low floor,relatively new,sector 50,house,5844.0,yes,yes,semifurnished,luxrious
10.45,5.0,7.0,3+,low floor,moderately old,sector 50,house,3240.0,yes,yes,semifurnished,luxrious
12.0,4.0,4.0,3+,low floor,relatively new,sector 66,house,3240.0,yes,yes,semifurnished,luxrious
6.4,4.0,4.0,3,low floor,moderately old,sector 48,house,3281.8,yes,no,semifurnished,luxrious
4.35,8.0,8.0,2,low floor,relatively new,sector 46,house,1840.0,no,yes,semifurnished,low
2.95,4.0,4.0,3+,low floor,old property,sector 2,house,1840.0,no,no,unfurnished,low
3.0,6.0,4.0,3+,low floor,old property,sector 2,house,1561.0,no,no,semifurnished,low
1.15,3.0,3.0,2,low floor,old property,sector 2,house,592.0,no,no,semifurnished,normal
8.25,12.0,12.0,3+,low floor,new property,sector 26,house,1797.0,yes,no,semifurnished,semi_luxrious
13.5,5.0,5.0,2,low floor,moderately old,sector 26,house,4520.0,yes,no,semifurnished,semi_luxrious
15.0,5.0,5.0,3,low floor,moderately old,sector 25,house,6402.2,yes,yes,semifurnished,luxrious
5.5,8.0,7.0,3+,low floor,moderately old,sector 43,house,2250.0,yes,yes,semifurnished,luxrious
18.0,5.0,4.0,3+,low floor,moderately old,sector 26,house,4520.0,yes,yes,semifurnished,luxrious
5.8,4.0,3.0,2,low floor,relatively new,sector 26,house,1797.0,no,no,unfurnished,low
12.5,4.0,4.0,3+,low floor,relatively new,sector 50,house,340.0,yes,no,furnished,luxrious
3.51,4.0,4.0,3,low floor,old property,sector 24,house,2841.0,yes,yes,semifurnished,luxrious
3.5,6.0,5.0,2,low floor,old property,sector 5,house,2044.4,yes,yes,furnished,luxrious
9.4,5.0,6.0,3+,low floor,relatively new,sector 109,house,3595.0,yes,yes,semifurnished,luxrious
10.3,5.0,6.0,3+,low floor,moderately old,sector 50,house,3240.0,yes,yes,semifurnished,luxrious
6.0,4.0,4.0,3+,low floor,relatively new,sector 109,house,2432.0,yes,yes,unfurnished,luxrious
8.45,3.0,3.0,2,low floor,old property,sector 50,house,3195.0,yes,no,semifurnished,semi_luxrious
7.25,9.0,8.0,3,low floor,old property,sector 41,house,2475.0,yes,no,semifurnished,semi_luxrious
4.0,3.0,3.0,2,low floor,moderately old,sector 23,house,2432.0,yes,no,semifurnished,luxrious
6.15,5.0,5.0,3+,low floor,relatively new,sector 109,house,250.0,yes,yes,semifurnished,luxrious
4.6,4.0,4.0,3+,low floor,moderately old,sector 70,house,2605.0,yes,yes,unfurnished,semi_luxrious
12.5,4.0,5.0,2,low floor,moderately old,sector 26,house,3240.0,yes,no,semifurnished,luxrious
10.0,4.0,5.0,3+,low floor,new property,sector 109,house,3595.0,yes,yes,semifurnished,normal
16.0,5.0,6.0,3,low floor,old property,sector 26,house,4499.0,no,no,unfurnished,low
12.5,5.0,5.0,3+,low floor,old property,sector 26,house,3240.0,yes,yes,semifurnished,semi_luxrious
16.0,6.0,7.0,3+,low floor,relatively new,sector 45,house,4499.0,yes,yes,semifurnished,semi_luxrious
10.0,6.0,6.0,3+,low floor,moderately old,sector 45,house,3240.0,yes,yes,semifurnished,semi_luxrious
2.8,5.0,5.0,3+,low floor,old property,sector 23,house,150.0,no,yes,semifurnished,semi_luxrious
6.75,3.0,3.0,3,low floor,moderately old,sector 26,house,2432.0,no,no,unfurnished,low
2.5,4.0,4.0,2,low floor,old property,sector 2,house,1561.0,no,no,unfurnished,low
8.0,12.0,4.0,3+,low floor,old property,sector 14,house,4520.0,yes,no,unfurnished,normal
5.4,4.0,5.0,3+,low floor,relatively new,sector 70,house,2605.0,yes,yes,semifurnished,luxrious
5.75,4.0,4.0,2,low floor,old property,sector 43,house,1937.0,yes,yes,unfurnished,normal
2.55,3.0,3.0,2,low floor,old property,sector 2,house,1561.0,no,no,unfurnished,low
5.6,8.0,6.0,3+,low floor,moderately old,sector 2,house,3240.0,yes,yes,unfurnished,low
17.0,5.0,8.0,3+,low floor,relatively new,sector 45,house,4499.0,yes,yes,furnished,luxrious
7.99,4.0,6.0,3,low floor,new property,sector 112,house,6380.68,yes,yes,semifurnished,luxrious
3.75,6.0,6.0,3,low floor,moderately old,sector 49,house,1464.0,no,no,unfurnished,normal
7.25,3.0,4.0,2,low floor,moderately old,sector 48,house,2594.0,yes,yes,semifurnished,luxrious
8.4,4.0,5.0,3+,low floor,moderately old,sector 48,house,4004.0,yes,yes,semifurnished,normal
3.55,4.0,4.0,3+,low floor,old property,sector 55,house,1453.0,no,no,semifurnished,low
2.5,4.0,4.0,3+,low floor,moderately old,sector 91,house,3401.0,yes,yes,semifurnished,semi_luxrious
2.5,4.0,4.0,3+,low floor,moderately old,sector 86,house,3401.0,yes,yes,semifurnished,luxrious
2.47,4.0,4.0,3+,low floor,moderately old,sector 86,house,2200.0,yes,yes,semifurnished,luxrious
3.7,8.0,8.0,2,low floor,new property,sector 57,house,1453.0,no,yes,semifurnished,normal
18.4,6.0,8.0,3+,low floor,relatively new,sector 26,house,11000.0,yes,yes,semifurnished,semi_luxrious
4.6,6.0,6.0,3,low floor,old property,sector 57,house,2702.0,yes,yes,furnished,semi_luxrious
3.65,6.0,6.0,2,low floor,moderately old,sector 57,house,3455.0,yes,yes,furnished,luxrious
12.0,4.0,5.0,3+,low floor,relatively new,sector 28,house,2841.0,yes,yes,semifurnished,semi_luxrious
4.5,8.0,8.0,3,low floor,moderately old,sector 49,house,2884.0,yes,yes,furnished,luxrious
4.4,6.0,6.0,3,low floor,moderately old,sector 49,house,2884.0,yes,yes,furnished,semi_luxrious
7.25,4.0,4.0,3,low floor,relatively new,sector 48,house,3195.0,yes,yes,semifurnished,semi_luxrious
