price,bedRoom,bathroom,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,floor_type,agePossession,sector,type,luxury,balcony
1.27,3.0,3.0,1400.0,0,0,0,0,1,2,3.0,3.0,175.0,0.0,2.0,4.0
1.35,3.0,3.0,1022.5705,0,1,0,0,0,2,1.0,3.0,64.0,0.0,3.0,3.0
0.35,2.0,2.0,545.0,0,0,0,0,0,2,3.0,3.0,181.0,0.0,2.0,0.0
1.3,2.0,2.0,1444.0,0,0,0,0,0,2,1.0,4.0,99.0,0.0,1.0,1.0
1.01,2.0,2.0,1103.0,1,0,0,0,0,2,3.0,1.0,173.0,0.0,1.0,1.0
1.24,3.0,3.0,1550.0,1,0,0,0,0,0,1.0,3.0,168.0,0.0,3.0,3.0
1.32,2.0,2.0,1458.564,0,0,0,0,0,2,1.0,1.0,148.0,0.0,0.0,1.0
1.3,2.0,2.0,1295.982,0,0,0,0,0,2,3.0,1.0,147.0,0.0,1.0,1.0
7.25,4.0,4.0,3195.0,1,1,1,1,0,0,3.0,3.0,124.0,1.0,2.0,3.0
1.6,3.0,3.0,2036.0,0,1,0,0,0,2,1.0,3.0,72.0,0.0,2.0,3.0
0.28,2.0,2.0,489.0,0,0,0,0,0,2,2.0,3.0,70.0,0.0,0.0,1.0
1.9,3.0,3.0,2059.0,0,1,0,0,0,2,3.0,4.0,148.0,0.0,1.0,4.0
1.35,3.0,3.0,2200.0,0,1,0,0,0,2,3.0,1.0,190.0,0.0,2.0,3.0
0.85,2.0,2.0,1001.6,0,0,0,0,0,2,3.0,1.0,181.0,0.0,1.0,1.0
0.48,2.0,2.0,770.0,0,0,0,0,0,2,1.0,0.0,63.0,0.0,2.0,3.0
0.8,2.0,2.0,1180.115,0,0,0,0,0,0,2.0,1.0,148.0,0.0,0.0,4.0
8.49,12.0,12.0,1797.0,0,1,0,1,0,0,3.0,3.0,96.0,1.0,1.0,4.0
1.7,2.0,2.0,948.0,0,0,0,0,1,2,1.0,3.0,145.0,0.0,2.0,1.0
0.7,3.0,3.0,1571.974,0,0,0,0,0,2,1.0,3.0,177.0,0.0,0.0,2.0
0.24,1.0,1.0,412.0,0,0,0,0,0,2,1.0,1.0,106.0,0.0,1.0,0.0
1.1,3.0,3.0,1296.0,0,0,0,0,1,2,2.0,3.0,153.0,0.0,2.0,3.0
2.12,3.0,3.0,1250.0,0,0,0,0,0,2,1.0,3.0,64.0,0.0,2.0,3.0
3.21,3.0,4.0,2000.0,0,1,0,0,0,0,2.0,3.0,154.0,0.0,3.0,4.0
1.67,3.0,5.0,1161.0,0,1,0,0,0,2,1.0,0.0,151.0,0.0,2.0,3.0
0.72,3.0,3.0,1600.0,0,0,0,0,1,2,3.0,3.0,179.0,0.0,0.0,1.0
16.0,16.0,16.0,2925.0,1,1,1,1,0,1,3.0,1.0,95.0,1.0,2.0,4.0
3.5,6.0,5.0,1442.0,0,0,0,0,0,2,3.0,2.0,85.0,1.0,1.0,3.0
13.0,6.0,8.0,2841.0,1,1,1,1,0,1,3.0,3.0,95.0,1.0,0.0,4.0
8.5,4.0,4.0,3240.0,0,1,1,1,0,2,3.0,0.0,124.0,1.0,2.0,1.0
1.37,3.0,3.0,1578.0,0,0,0,1,0,2,2.0,3.0,149.0,0.0,2.0,0.0
0.78,2.0,2.0,957.6,0,0,0,0,0,0,3.0,1.0,177.0,0.0,1.0,1.0
1.7,4.0,4.0,1610.0,1,1,1,1,0,2,1.0,3.0,149.0,0.0,3.0,1.0
0.42,2.0,2.0,904.0,0,0,0,0,0,2,3.0,3.0,40.0,1.0,0.0,0.0
0.85,2.0,2.0,661.0,0,0,0,0,1,0,3.0,2.0,102.0,0.0,1.0,0.0
1.32,3.0,5.0,1500.0,0,1,0,0,0,2,2.0,1.0,181.0,0.0,2.0,3.0
2.4,4.0,4.0,2198.0,0,0,0,0,0,0,3.0,1.0,26.0,0.0,2.0,4.0
6.4,3.0,4.0,200.0,1,1,1,0,0,0,3.0,3.0,124.0,1.0,3.0,3.0
6.75,4.0,4.0,3500.0,0,1,0,0,0,0,0.0,1.0,154.0,0.0,3.0,4.0
1.02,4.0,4.0,1676.0,0,1,0,1,0,2,2.0,3.0,168.0,0.0,2.0,4.0
0.79,3.0,2.0,1038.4,0,0,0,0,0,2,2.0,1.0,177.0,0.0,0.0,1.0
1.42,3.0,3.0,1262.4,0,0,0,1,0,0,1.0,3.0,149.0,0.0,2.0,1.0
0.26,2.0,2.0,481.792164,0,0,0,0,0,2,3.0,3.0,190.0,0.0,1.0,0.0
1.05,3.0,3.0,1390.0,0,0,0,0,0,2,1.0,0.0,159.0,0.0,0.0,3.0
0.5,2.0,2.0,436.8,0,0,0,0,0,2,2.0,3.0,70.0,0.0,1.0,0.0
2.5,4.0,4.0,3401.0,1,1,1,1,0,0,3.0,0.0,176.0,1.0,2.0,4.0
3.4,4.0,4.0,2040.0,0,1,0,0,0,0,3.0,3.0,145.0,0.0,3.0,4.0
1.12,3.0,3.0,1400.0,0,0,0,0,0,0,2.0,0.0,167.0,0.0,3.0,1.0
12.5,6.0,5.0,3078.0,1,1,0,1,0,0,3.0,0.0,127.0,1.0,0.0,3.0
3.0,3.0,3.0,2200.0,0,1,0,0,0,0,1.0,3.0,139.0,0.0,3.0,3.0
2.1,4.0,5.0,1850.0,0,1,0,0,0,0,1.0,0.0,151.0,0.0,3.0,4.0
1.85,3.0,2.0,1248.0,1,1,0,0,0,2,3.0,0.0,32.0,0.0,2.0,3.0
1.1,3.0,3.0,1295.0,0,0,0,0,0,2,3.0,3.0,111.0,0.0,1.0,1.0
1.25,3.0,2.0,1352.0,0,0,0,0,0,2,2.0,1.0,170.0,0.0,1.0,0.0
1.9,4.0,3.0,1800.0,0,0,0,1,0,1,1.0,0.0,133.0,0.0,1.0,4.0
2.7,3.0,3.0,2084.0,0,1,0,0,0,2,3.0,0.0,127.0,0.0,3.0,4.0
8.44,4.0,5.0,4900.0,0,1,0,0,0,1,1.0,0.0,120.0,0.0,3.0,3.0
5.0,4.0,4.0,3240.0,0,1,1,1,0,2,3.0,3.0,165.0,1.0,0.0,4.0
1.35,5.0,5.0,1345.0,0,0,0,0,0,2,3.0,3.0,190.0,1.0,0.0,4.0
3.5,3.0,4.0,1762.0,0,0,0,0,0,2,1.0,1.0,157.0,0.0,0.0,3.0
2.8,3.0,4.0,1322.0,0,1,0,0,0,2,2.0,3.0,152.0,0.0,1.0,3.0
1.05,3.0,3.0,1404.0,1,1,1,1,0,0,2.0,3.0,167.0,0.0,3.0,1.0
0.82,2.0,2.0,830.0,1,0,0,0,0,2,2.0,1.0,179.0,0.0,3.0,4.0
1.8,3.0,5.0,1950.0,0,0,0,0,0,2,0.0,1.0,151.0,0.0,2.0,3.0
12.0,5.0,5.0,3240.0,0,1,1,1,0,0,3.0,1.0,145.0,1.0,2.0,4.0
1.4,3.0,3.0,1400.0,0,0,0,0,0,2,1.0,3.0,72.0,0.0,1.0,4.0
0.92,4.0,1.0,602.56,0,0,0,0,0,2,3.0,2.0,99.0,1.0,0.0,2.0
0.28,2.0,2.0,489.0,0,0,0,0,0,2,1.0,3.0,70.0,0.0,1.0,1.0
2.3,2.0,2.0,1479.005,0,0,0,0,0,2,2.0,3.0,107.0,0.0,2.0,1.0
1.15,3.0,3.0,1103.0,1,0,0,0,0,2,3.0,3.0,160.0,0.0,1.0,4.0
3.45,4.0,4.0,2700.0,0,0,0,0,0,2,3.0,0.0,124.0,0.0,0.0,4.0
0.2,1.0,1.0,366.080239,0,0,0,1,0,2,1.0,3.0,179.0,0.0,1.0,0.0
0.95,2.0,2.0,578.0,1,0,0,0,0,2,3.0,1.0,173.0,0.0,3.0,1.0
0.3,2.0,2.0,567.0,0,0,0,0,0,1,3.0,3.0,190.0,0.0,3.0,1.0
1.72,3.0,4.0,1720.0,0,1,0,0,0,2,1.0,3.0,72.0,0.0,3.0,4.0
2.35,3.0,3.0,1650.0,1,1,0,0,0,0,3.0,3.0,144.0,0.0,3.0,3.0
0.33,2.0,2.0,800.0,0,0,0,0,0,0,3.0,3.0,110.0,0.0,3.0,0.0
0.86,3.0,3.0,1056.0,1,0,0,0,0,0,1.0,0.0,165.0,0.0,3.0,3.0
5.75,3.0,4.0,1700.0,0,1,0,0,0,1,2.0,3.0,132.0,0.0,3.0,3.0
1.68,3.0,3.0,1560.0,0,1,0,0,0,2,1.0,1.0,152.0,0.0,3.0,4.0
1.8,4.0,3.0,1797.0,0,0,0,0,0,2,3.0,2.0,82.0,1.0,0.0,0.0
0.75,6.0,4.0,710.0,0,0,0,0,0,2,3.0,0.0,138.0,1.0,2.0,0.0
0.26,1.0,1.0,583.0,0,0,0,0,0,2,3.0,3.0,126.0,0.0,0.0,0.0
5.75,4.0,4.0,250.0,0,1,0,0,0,2,3.0,0.0,124.0,1.0,1.0,1.0
8.4,4.0,4.0,3240.0,0,1,0,1,0,0,3.0,2.0,124.0,1.0,0.0,3.0
1.25,3.0,4.0,1447.0,0,1,0,0,0,1,0.0,2.0,175.0,0.0,1.0,4.0
0.45,2.0,2.0,581.3582389999999,0,0,0,0,0,2,3.0,3.0,170.0,0.0,2.0,0.0
5.65,7.0,7.0,4000.0,0,1,0,1,0,2,3.0,0.0,93.0,1.0,2.0,4.0
0.72,3.0,2.0,1120.0,0,0,0,0,0,2,3.0,1.0,106.0,0.0,0.0,3.0
0.3,1.0,2.0,361.882318,0,0,0,0,0,2,1.0,1.0,65.0,0.0,1.0,1.0
2.05,4.0,4.0,1950.0,0,1,0,0,1,0,1.0,3.0,134.0,0.0,1.0,3.0
1.42,3.0,3.0,1775.0,0,0,0,0,0,0,3.0,3.0,167.0,0.0,3.0,1.0
1.36,3.0,3.0,1039.0,0,0,0,1,0,2,2.0,3.0,149.0,0.0,2.0,0.0
2.25,3.0,3.0,1549.0,0,0,0,0,0,2,3.0,1.0,140.0,0.0,0.0,1.0
2.29,2.0,2.0,1433.0,1,0,0,0,0,2,1.0,4.0,144.0,0.0,0.0,3.0
6.5,4.0,5.0,3500.0,0,1,0,0,0,1,3.0,1.0,94.0,0.0,1.0,4.0
2.5,3.0,3.0,1350.0,0,0,0,0,1,0,2.0,3.0,152.0,0.0,3.0,4.0
2.35,3.0,3.0,2078.4,1,1,0,0,0,0,2.0,3.0,64.0,0.0,3.0,3.0
6.5,4.0,5.0,6240.399,0,0,0,0,0,2,2.0,3.0,77.0,0.0,1.0,3.0
1.4,3.0,2.0,884.577302,0,0,0,0,0,2,3.0,3.0,66.0,0.0,1.0,1.0
1.2,7.0,3.0,2700.76,0,0,0,0,0,2,3.0,0.0,74.0,1.0,0.0,2.0
1.85,3.0,3.0,1832.0,0,1,0,0,0,2,2.0,3.0,66.0,0.0,3.0,4.0
3.32,3.0,4.0,1709.0,0,1,0,0,0,0,1.0,1.0,146.0,0.0,3.0,3.0
0.82,3.0,3.0,1218.4,0,0,0,0,0,2,2.0,3.0,177.0,0.0,3.0,4.0
1.85,3.0,4.0,1452.0,0,1,0,1,0,2,2.0,1.0,160.0,0.0,1.0,3.0
1.7,1.0,1.0,1800.0,0,0,0,0,0,2,3.0,2.0,79.0,1.0,0.0,1.0
2.15,2.0,3.0,921.0,0,1,0,0,0,0,1.0,3.0,139.0,0.0,1.0,1.0
5.5,4.0,4.0,2432.0,0,1,0,0,0,2,3.0,1.0,72.0,1.0,2.0,4.0
3.0,3.0,3.0,2100.0,0,1,0,0,0,2,3.0,3.0,78.0,0.0,3.0,4.0
1.42,3.0,3.0,1022.0,0,0,0,0,1,2,3.0,3.0,64.0,0.0,1.0,3.0
2.34,3.0,4.0,1670.0,0,1,0,0,0,1,2.0,3.0,164.0,0.0,3.0,4.0
0.95,4.0,3.0,1900.0,0,0,0,0,0,2,2.0,1.0,177.0,0.0,2.0,1.0
2.0,3.0,4.0,1832.0,0,1,0,0,0,2,3.0,3.0,66.0,0.0,2.0,4.0
1.6,3.0,4.0,2399.88,0,0,0,0,0,2,2.0,1.0,180.0,0.0,1.0,2.0
2.95,3.0,3.0,1906.0,0,1,0,0,0,0,1.0,3.0,146.0,0.0,3.0,3.0
3.0,12.0,12.0,5022.0,0,0,0,0,1,1,1.0,1.0,120.0,1.0,0.0,4.0
1.05,3.0,3.0,1412.0,0,0,0,0,0,0,1.0,3.0,157.0,0.0,3.0,4.0
2.36,4.0,6.0,2570.0,0,1,0,0,0,0,1.0,3.0,65.0,0.0,3.0,4.0
1.18,2.0,3.0,1169.0,0,0,0,1,0,0,2.0,3.0,169.0,0.0,3.0,3.0
2.4,2.0,2.0,1104.8,0,0,0,0,0,0,2.0,1.0,71.0,0.0,3.0,1.0
2.14,4.0,6.0,2550.0,0,1,0,0,0,2,1.0,3.0,65.0,0.0,3.0,4.0
1.15,2.0,2.0,1200.0,1,0,0,0,0,0,1.0,3.0,168.0,0.0,1.0,3.0
1.82,3.0,2.0,952.0,0,0,0,0,0,2,3.0,3.0,69.0,0.0,0.0,1.0
2.25,3.0,3.0,1600.0,0,1,0,0,0,0,2.0,1.0,158.0,0.0,1.0,3.0
6.5,4.0,4.0,3154.0,0,0,0,0,0,2,3.0,0.0,81.0,1.0,0.0,4.0
2.17,4.0,4.0,2400.0,1,1,0,1,0,2,1.0,3.0,169.0,0.0,1.0,3.0
0.88,2.0,2.0,1040.0,0,0,0,0,0,2,3.0,3.0,69.0,0.0,1.0,4.0
4.0,4.0,3.0,8811.0,0,0,0,0,0,0,3.0,3.0,96.0,1.0,0.0,1.0
0.72,3.0,3.0,1600.0,0,1,0,0,0,2,1.0,3.0,177.0,0.0,1.0,3.0
1.35,3.0,2.0,1245.6,0,0,0,0,0,2,2.0,1.0,105.0,0.0,1.0,4.0
1.1,4.0,4.0,2057.0,0,1,0,0,0,2,3.0,3.0,177.0,0.0,2.0,3.0
3.45,4.0,5.0,2360.0,0,1,0,0,0,2,1.0,3.0,76.0,0.0,2.0,4.0
1.53,3.0,3.0,1430.0,0,0,0,0,0,0,3.0,1.0,88.0,0.0,3.0,3.0
7.9,4.0,4.0,2900.0,0,0,0,0,0,2,2.0,1.0,142.0,0.0,2.0,4.0
1.2,3.0,3.0,900.0,0,0,1,0,0,2,1.0,3.0,111.0,0.0,1.0,3.0
2.25,3.0,5.0,2000.0,0,0,0,0,0,2,1.0,3.0,65.0,1.0,0.0,4.0
0.6,3.0,2.0,650.0,0,0,0,0,0,2,1.0,3.0,70.0,0.0,1.0,1.0
2.0,3.0,3.0,1400.0,1,0,0,0,0,2,2.0,1.0,147.0,0.0,1.0,3.0
0.75,2.0,2.0,1257.0,0,0,0,0,0,2,1.0,0.0,164.0,0.0,1.0,1.0
2.8,10.0,7.0,2249.0,1,1,0,1,1,0,3.0,2.0,150.0,1.0,0.0,3.0
0.55,2.0,2.0,950.0,0,0,0,0,0,2,2.0,1.0,179.0,0.0,0.0,3.0
0.92,2.0,2.0,845.0,0,0,0,0,0,2,3.0,3.0,69.0,0.0,3.0,4.0
0.75,3.0,2.0,1261.0,0,0,0,0,0,2,2.0,3.0,177.0,0.0,0.0,1.0
1.55,2.0,2.0,1050.0,0,0,0,0,0,2,3.0,4.0,143.0,0.0,0.0,1.0
5.9,4.0,4.0,5350.018,0,0,0,0,0,2,0.0,0.0,88.0,0.0,2.0,4.0
0.66,2.0,2.0,960.0,1,0,0,0,0,2,3.0,3.0,175.0,0.0,3.0,3.0
0.27,2.0,2.0,457.788667,0,0,0,0,1,0,3.0,3.0,190.0,0.0,1.0,0.0
1.5,2.0,3.0,1055.0,1,0,0,1,0,0,3.0,1.0,190.0,1.0,2.0,1.0
2.1,3.0,3.0,1431.2,0,0,0,0,0,2,1.0,4.0,105.0,0.0,0.0,1.0
1.05,3.0,3.0,1500.0,0,0,1,0,0,2,3.0,3.0,167.0,0.0,2.0,3.0
23.0,4.0,4.0,8998.0,1,1,1,1,0,0,3.0,3.0,96.0,1.0,3.0,4.0
0.34,1.0,1.0,451.92,0,0,0,0,0,2,3.0,0.0,113.0,1.0,0.0,0.0
0.37,1.0,1.0,366.510795,0,0,0,0,0,0,3.0,3.0,153.0,0.0,1.0,1.0
2.2,2.0,2.0,1232.0,1,0,0,0,0,0,1.0,3.0,136.0,0.0,2.0,0.0
3.5,3.0,2.0,1722.0,0,0,0,0,0,2,3.0,0.0,112.0,1.0,0.0,1.0
1.8,3.0,3.0,1785.0,0,1,0,0,0,2,0.0,0.0,72.0,0.0,2.0,1.0
1.7,3.0,4.0,1304.0,0,0,0,0,0,2,3.0,3.0,177.0,0.0,2.0,1.0
1.51,3.0,4.0,1536.0,0,1,0,0,0,0,1.0,0.0,88.0,0.0,2.0,4.0
1.75,3.0,5.0,1950.078,0,0,0,0,0,2,0.0,3.0,151.0,0.0,1.0,2.0
0.6,1.0,1.0,588.0,0,0,0,0,0,0,1.0,0.0,88.0,0.0,2.0,0.0
1.9,2.0,2.0,1104.8,0,0,0,0,0,2,1.0,3.0,71.0,0.0,2.0,1.0
1.6,5.0,5.0,1345.0,0,0,0,0,0,2,3.0,3.0,89.0,1.0,0.0,1.0
1.71,3.0,3.0,2191.184,1,0,0,0,0,2,1.0,3.0,111.0,0.0,1.0,4.0
9.25,9.0,9.0,4500.0,1,1,1,1,0,0,3.0,0.0,118.0,1.0,2.0,4.0
0.47,2.0,2.0,48.0,1,0,0,0,0,0,3.0,1.0,114.0,1.0,2.0,0.0
0.35,3.0,3.0,800.0,0,0,0,0,0,2,3.0,2.0,79.0,0.0,0.0,0.0
0.8,3.0,2.0,1310.0,0,0,0,1,0,2,1.0,0.0,159.0,0.0,2.0,1.0
11.5,5.0,6.0,4682.0,0,1,0,0,0,2,3.0,3.0,105.0,1.0,2.0,4.0
7.5,3.0,3.0,240.0,0,1,0,0,0,0,3.0,0.0,127.0,1.0,2.0,1.0
1.35,3.0,3.0,1790.0,0,0,0,0,0,2,1.0,2.0,164.0,0.0,3.0,4.0
2.0,2.0,2.0,1442.0,0,0,0,0,0,2,3.0,2.0,150.0,1.0,0.0,1.0
8.1,5.0,5.0,2293.0,0,0,0,0,0,2,3.0,2.0,96.0,1.0,1.0,1.0
0.39,2.0,2.0,750.0,0,0,0,0,0,2,3.0,3.0,114.0,0.0,0.0,0.0
0.99,3.0,4.0,1252.0,0,0,0,0,0,2,2.0,4.0,151.0,0.0,0.0,1.0
1.75,3.0,3.0,1240.0,0,1,0,0,0,0,1.0,3.0,167.0,0.0,3.0,3.0
1.91,4.0,6.0,3800.0,0,1,0,0,0,2,1.0,3.0,169.0,0.0,3.0,3.0
5.0,4.0,4.0,3500.0,1,1,1,0,0,0,3.0,1.0,154.0,0.0,3.0,4.0
0.27,2.0,2.0,576.0,0,0,0,0,0,2,3.0,1.0,190.0,0.0,1.0,1.0
1.5,2.0,2.0,1020.8,0,0,0,0,0,2,2.0,1.0,78.0,0.0,2.0,1.0
1.5,2.0,2.0,1400.0,0,0,0,0,0,2,1.0,1.0,156.0,0.0,0.0,0.0
0.35,2.0,2.0,567.0,0,0,0,0,0,2,1.0,3.0,190.0,0.0,1.0,1.0
2.55,3.0,3.0,1400.0,0,0,0,0,0,1,1.0,3.0,92.0,0.0,1.0,3.0
1.12,4.0,4.0,2090.0,0,1,0,0,0,2,2.0,3.0,177.0,0.0,2.0,1.0
0.99,3.0,2.0,1495.0,0,0,0,0,1,2,3.0,1.0,177.0,0.0,1.0,3.0
1.75,3.0,4.0,2000.0,0,1,0,0,0,1,3.0,2.0,113.0,0.0,1.0,3.0
0.55,2.0,2.0,800.0,0,0,0,0,0,2,3.0,0.0,187.0,0.0,2.0,0.0
1.1,2.0,2.0,1245.0,0,0,0,0,0,2,2.0,1.0,148.0,0.0,2.0,3.0
0.65,1.0,1.0,539.0,0,0,0,0,0,2,3.0,2.0,123.0,0.0,1.0,1.0
1.25,3.0,4.0,1394.4,0,1,0,0,0,0,1.0,3.0,153.0,0.0,3.0,1.0
2.3,3.0,3.0,1720.0,0,0,1,0,0,0,3.0,3.0,152.0,0.0,3.0,3.0
1.75,2.0,2.0,1264.0,1,0,0,0,0,2,1.0,3.0,78.0,0.0,2.0,1.0
0.75,5.0,4.0,635.0,0,0,0,0,0,2,3.0,0.0,114.0,1.0,0.0,3.0
0.5,3.0,2.0,645.0,0,0,0,0,1,2,1.0,3.0,70.0,0.0,1.0,1.0
1.46,4.0,6.0,2120.0,0,1,0,0,0,2,1.0,1.0,157.0,0.0,2.0,4.0
0.42,3.0,3.0,510.0,0,0,0,1,0,2,3.0,1.0,79.0,1.0,0.0,2.0
2.09,3.0,3.0,1144.0,0,0,0,0,0,0,2.0,2.0,120.0,0.0,2.0,1.0
0.75,2.0,2.0,1410.039,0,0,0,0,0,2,2.0,0.0,111.0,0.0,2.0,3.0
1.49,3.0,3.0,1580.0,0,0,0,0,1,2,2.0,3.0,111.0,0.0,1.0,3.0
5.6,4.0,3.0,1797.0,0,0,0,0,0,2,3.0,0.0,23.0,1.0,1.0,4.0
2.0,11.0,10.0,1890.0,0,0,1,1,0,2,3.0,2.0,52.0,1.0,0.0,3.0
0.9,4.0,2.0,1244.0,0,0,0,0,0,2,3.0,2.0,98.0,0.0,0.0,4.0
6.5,4.0,4.0,3400.0,1,1,0,1,0,2,0.0,3.0,154.0,0.0,2.0,4.0
0.8,2.0,2.0,903.84,0,0,0,0,0,2,3.0,2.0,126.0,1.0,0.0,0.0
1.4,3.0,3.0,1790.0,0,1,0,0,0,2,3.0,3.0,110.0,0.0,3.0,4.0
1.95,4.0,4.0,2200.0,0,1,1,0,0,2,2.0,3.0,175.0,0.0,3.0,4.0
0.26,1.0,1.0,380.0,0,0,0,0,0,2,1.0,1.0,179.0,0.0,1.0,0.0
0.8,2.0,2.0,1092.8,0,0,0,0,0,0,1.0,3.0,70.0,0.0,3.0,4.0
0.58,2.0,3.0,900.0,0,0,0,0,0,2,3.0,3.0,9.0,1.0,0.0,1.0
1.6,2.0,2.0,1380.0,0,1,0,0,0,2,2.0,3.0,140.0,0.0,2.0,1.0
2.5,3.0,2.0,1480.0,1,0,0,0,0,2,1.0,2.0,120.0,0.0,0.0,3.0
0.86,2.0,3.0,1103.0,1,1,0,1,0,0,3.0,1.0,173.0,0.0,2.0,1.0
2.6,3.0,3.0,1368.8000000000002,0,0,0,0,0,2,1.0,3.0,71.0,0.0,2.0,1.0
0.62,6.0,6.0,1743.12,0,0,0,0,0,2,3.0,0.0,80.0,1.0,0.0,2.0
1.1,3.0,4.0,1600.0,0,1,0,0,0,2,1.0,3.0,158.0,0.0,1.0,4.0
1.58,3.0,3.0,1450.0,0,0,0,1,0,0,2.0,3.0,170.0,0.0,3.0,0.0
0.8,2.0,2.0,705.0,0,0,0,1,0,2,3.0,1.0,65.0,0.0,3.0,3.0
0.9,2.0,2.0,1400.0,1,0,0,0,0,2,1.0,3.0,160.0,0.0,1.0,3.0
1.34,3.0,3.0,1725.0,1,1,1,1,0,0,2.0,3.0,65.0,0.0,1.0,4.0
6.0,4.0,4.0,2702.0,0,1,0,0,0,2,3.0,0.0,124.0,1.0,2.0,4.0
0.27,2.0,2.0,226.0,0,0,0,0,0,2,3.0,0.0,150.0,1.0,0.0,0.0
2.95,4.0,4.0,1840.0,0,0,0,0,0,2,3.0,2.0,88.0,1.0,0.0,4.0
0.39,3.0,3.0,641.743718,0,0,0,0,0,2,1.0,3.0,177.0,0.0,2.0,4.0
0.26,2.0,2.0,550.0,0,0,0,0,1,2,1.0,3.0,181.0,0.0,2.0,0.0
1.02,2.0,3.0,734.420897,1,0,0,0,0,2,3.0,3.0,71.0,0.0,3.0,3.0
1.1,3.0,3.0,1500.0,0,0,0,0,0,0,1.0,3.0,167.0,0.0,2.0,4.0
1.55,3.0,3.0,1262.4,0,0,0,1,0,0,1.0,3.0,149.0,0.0,3.0,1.0
3.98,3.0,4.0,1760.0,0,1,0,0,0,0,3.0,0.0,145.0,0.0,3.0,4.0
1.72,3.0,4.0,1300.0,0,1,0,0,0,0,1.0,3.0,160.0,0.0,3.0,4.0
11.0,4.0,4.0,300.0,0,1,0,0,0,0,3.0,0.0,127.0,1.0,2.0,4.0
1.85,3.0,4.0,1832.0,1,1,1,1,0,2,2.0,3.0,66.0,0.0,3.0,4.0
1.27,3.0,3.0,1571.0,0,0,0,1,0,2,3.0,3.0,111.0,1.0,2.0,3.0
2.8,3.0,4.0,1700.0,0,1,0,0,0,0,1.0,3.0,145.0,0.0,3.0,3.0
0.29,2.0,1.0,893.0,0,0,0,0,0,2,0.0,2.0,85.0,1.0,0.0,2.0
0.8,3.0,3.0,1523.0,1,0,0,0,0,0,1.0,3.0,177.0,0.0,2.0,3.0
2.8,3.0,3.0,1800.0,0,0,0,1,0,2,3.0,0.0,125.0,1.0,2.0,3.0
0.9,2.0,3.0,734.420897,0,1,0,0,0,2,3.0,3.0,71.0,0.0,2.0,3.0
1.0,3.0,4.0,1560.0,0,1,0,0,0,2,1.0,1.0,175.0,0.0,2.0,3.0
0.88,2.0,2.0,1088.8,0,0,0,0,0,2,3.0,1.0,65.0,0.0,1.0,3.0
2.1,4.0,4.0,1725.0,1,1,0,0,0,2,0.0,1.0,171.0,0.0,3.0,3.0
1.35,3.0,3.0,1130.0,0,0,1,0,0,0,1.0,0.0,164.0,0.0,2.0,4.0
3.25,3.0,3.0,2249.0,0,0,0,0,0,2,3.0,2.0,114.0,1.0,0.0,1.0
0.75,2.0,2.0,742.44,0,0,0,0,0,2,2.0,1.0,157.0,1.0,1.0,1.0
1.1,2.0,2.0,830.0,0,0,0,0,0,0,3.0,3.0,148.0,0.0,3.0,3.0
0.25,2.0,2.0,581.0,0,0,0,0,0,0,2.0,3.0,190.0,0.0,2.0,0.0
1.7,3.0,2.0,1099.0,0,0,0,0,0,2,1.0,3.0,160.0,0.0,0.0,3.0
0.55,2.0,2.0,744.0,0,0,0,0,0,2,3.0,2.0,99.0,0.0,2.0,1.0
4.25,5.0,5.0,180.0,0,0,1,1,0,0,3.0,0.0,103.0,1.0,1.0,4.0
1.8,3.0,3.0,1560.0,0,0,0,0,1,0,1.0,1.0,151.0,0.0,1.0,4.0
1.25,3.0,3.0,1492.0,0,0,0,0,0,2,2.0,4.0,151.0,0.0,1.0,3.0
2.0,2.0,2.0,1797.0,0,0,0,0,0,2,3.0,3.0,150.0,1.0,0.0,0.0
0.21,1.0,1.0,450.0,0,0,0,0,0,2,3.0,3.0,114.0,0.0,0.0,0.0
1.85,3.0,3.0,1538.0,0,0,0,0,0,0,3.0,3.0,166.0,0.0,1.0,4.0
18.02,9.0,12.0,6391.44,0,1,0,0,0,0,3.0,3.0,139.0,1.0,3.0,4.0
4.25,3.0,4.0,1836.0,0,0,0,0,0,2,3.0,4.0,137.0,0.0,0.0,3.0
0.44,3.0,2.0,115.0,0,0,0,1,1,2,3.0,3.0,74.0,1.0,1.0,0.0
1.1,2.0,2.0,845.2675392,0,0,0,0,0,2,2.0,4.0,99.0,0.0,2.0,1.0
0.4,2.0,2.0,600.0,0,0,0,0,0,2,3.0,3.0,43.0,0.0,0.0,0.0
1.55,3.0,2.0,2356.44,0,0,0,0,0,2,3.0,3.0,72.0,1.0,0.0,2.0
0.9,3.0,2.0,1119.96,0,0,0,0,0,2,3.0,3.0,190.0,0.0,2.0,2.0
0.8,2.0,2.0,1200.0,0,0,0,0,0,2,3.0,3.0,111.0,0.0,2.0,3.0
0.36,2.0,2.0,481.0,0,0,1,0,0,1,1.0,3.0,168.0,0.0,2.0,0.0
1.59,3.0,4.0,1536.0,0,1,0,0,0,2,2.0,0.0,88.0,0.0,2.0,4.0
4.6,3.0,3.0,1717.0,1,1,1,1,0,2,1.0,1.0,144.0,0.0,3.0,3.0
0.7,4.0,2.0,861.0,0,0,0,0,0,2,3.0,2.0,98.0,1.0,0.0,2.0
